Weight,Height,BMI,Body Fat Percentage,BFPcase,Gender,Age,BMIcase,Exercise Recommendation Plan
99.88915860345449,1.8116862031648515,30.433535022385517,40.09024202686262,Obese,Female,39,severe obese,7
102.05835718643331,1.8229702143729334,30.71067964975664,36.97281557970797,Obese,Female,24,obese,6
54.43302305389493,1.4874471639961344,24.602506684974212,33.553008021969056,Obese,Female,41,normal,4
81.93812953209715,1.7821180047363219,25.799609343220887,25.799531211865062,Obese,Male,48,over weight,5
58.859943806616,1.8831317355016435,16.59810235361717,18.4377228243406,Acceptable,Male,64,moderate thinness,2
78.19961278011019,1.6056123935928814,30.333545762372708,37.440254914847245,Obese,Female,28,severe obese,7
68.93854602860824,1.419110655192161,34.23178909292382,43.958146911508585,Obese,Female,36,obese,6
100.20790220019404,1.7006810048682328,34.6462510827553,42.15550129930636,Obese,Female,26,obese,6
95.2923383684537,1.8995021079842438,26.410609535043868,21.70273144205264,Acceptable,Male,27,over weight,5
79.68502804759956,1.71341996837223,27.142452221962706,36.37094266635525,Obese,Female,40,over weight,5
60.71356445708865,1.9015525428866928,16.790710374711892,14.52885244965427,Fitness,Male,46,moderate thinness,2
86.55072723263547,1.7819421721002142,27.257342360673363,40.878810832808036,Obese,Female,59,severe obese,7
62.620322255207086,1.7786914235797933,19.793111730689308,14.68173407682717,Fitness,Male,31,normal,4
92.49135847168759,1.9195897953896224,25.100610994916323,26.800733193899585,Obese,Male,56,over weight,5
73.80930731458439,1.9404648295969915,19.60196359247751,15.372356310973014,Fitness,Male,35,normal,4
94.21275588950863,1.8035472314670349,28.963741819774178,41.54649018372901,Obese,Female,53,over weight,5
84.43548074419495,1.7987085358774777,26.097769387187466,33.27732326462496,Obese,Female,32,over weight,5
85.40269610247934,1.726809853034226,28.640628575417413,43.688754290500896,Obese,Female,64,over weight,5
55.54261767247006,1.7429826029319113,18.28269604690387,28.269235256284645,Acceptable,Female,51,mild thinness,3
51.07597587067977,1.8500355112422582,14.923013905987316,13.207616687184778,Fitness,Male,50,sever thinness,1
99.78414479674416,1.7197960234718421,33.73709302711883,34.404511632542594,Obese,Male,44,obese,6
93.57761265027335,1.7315803654077782,31.209488860524544,42.40138663262945,Obese,Female,45,severe obese,7
60.3059242595244,1.5155338989806948,26.25600630380067,37.14720756456081,Obese,Female,48,over weight,5
59.93027282384408,1.778154111188748,18.954287263271585,30.455144715925904,Acceptable,Female,57,normal,4
64.0833653098843,1.9598535756390898,16.683918483448846,16.700702180138617,Fitness,Male,56,moderate thinness,2
66.87257647280154,1.7427310875180626,22.018478187353402,22.18217382482408,Acceptable,Male,52,normal,4
67.8000410668307,1.67237053233292,24.241804462106785,34.04016535452814,Obese,Female,45,normal,4
60.425929857200515,1.9452914932760406,15.968126591934757,14.46175191032171,Fitness,Male,50,sever thinness,1
83.85740862530261,1.7732779876239337,26.66783697594148,27.761404371129775,Obese,Male,52,over weight,5
64.4909567632362,1.8285539918917606,19.287824394955553,20.74538927394666,Acceptable,Male,60,normal,4
53.26106339994728,1.763077478751106,17.134326469742582,14.711191763691101,Fitness,Male,45,mild thinness,3
77.06805089157777,1.766462874437916,24.698202484424982,18.957842981309977,Acceptable,Male,24,normal,4
105.50922016404216,1.905179788484947,29.06822291454212,27.651867497450542,Obese,Male,39,over weight,5
79.95793275552103,1.5320889653105054,34.06383873106673,43.526606477280076,Obese,Female,35,obese,6
81.52789638379365,1.7231901550304545,27.456161904815605,36.05739428577873,Obese,Female,37,over weight,5
101.78315198148508,1.8254689098289825,30.544077594783957,25.282893113740744,Obese,Male,21,obese,6
73.89179416777807,1.7967061409026934,22.889805767444003,15.637766920932805,Fitness,Male,19,normal,4
57.957552003173944,1.5803659888714356,23.205700579160432,27.50684069499252,Acceptable,Female,22,normal,4
83.76377712199421,1.7219052433224067,28.25125567721147,30.581506812653767,Obese,Male,56,over weight,5
101.61974314604723,1.9427451165276106,26.92442523009522,20.93931027611426,Acceptable,Male,21,over weight,5
75.29708235884505,1.9007852449568887,20.84068762820365,15.47882515384438,Fitness,Male,29,normal,4
106.51403625185407,1.790342484246081,33.23032641412977,38.39639169695572,Obese,Male,64,obese,6
76.65156949684274,1.7820921165586445,24.135747499849415,35.2928969998193,Obese,Female,51,normal,4
106.07054309465742,1.877752798727104,30.082779233821817,26.10933508058618,Obese,Male,27,obese,6
88.41978996506185,1.9341437476706558,23.63589122083705,24.353069465004456,Obese,Male,53,normal,4
58.90086252741708,1.446980976005723,28.13170223285143,42.84804267942172,Obese,Female,63,over weight,5
52.67286484519582,1.9088502005969399,14.455837051880671,15.177004462256807,Fitness,Male,61,sever thinness,1
72.69262093974686,1.689149494366352,25.477344092251936,29.312812910702327,Acceptable,Female,18,over weight,5
57.971731872222904,1.4038056299081754,29.417266523084077,36.80071982770089,Obese,Female,30,over weight,5
51.47284824354516,1.743769214948763,16.92778709261356,17.223344511136272,Acceptable,Male,57,moderate thinness,2
66.46473655413305,1.5631099613959434,27.202713412613683,31.613256095136414,Obese,Female,19,over weight,5
100.66557768329469,1.7970518643892082,31.171648284468613,39.82597794136234,Obese,Female,34,severe obese,7
66.58534035953407,1.7089540342002905,22.79910825742965,25.188929908915586,Obese,Male,61,normal,4
65.7060191109919,1.595992985112109,25.795455394922666,36.8245464739072,Obese,Female,49,over weight,5
99.83887144424634,1.8033962593100492,30.698512640796228,27.07821516895547,Obese,Male,28,obese,6
83.19590101956257,1.7931967609889525,25.872955293127504,34.847546351753,Obese,Female,40,over weight,5
53.22292474920186,1.8081751081860704,16.278626693208587,27.014352031850308,Acceptable,Female,56,moderate thinness,2
58.55288875398979,1.827070933562722,17.540319871545723,28.29838384585487,Acceptable,Female,55,mild thinness,3
64.7303707314203,1.730241636936967,21.621935965438876,20.786323158526653,Acceptable,Male,48,normal,4
107.46241156084695,1.8436997287271772,31.613763406444146,31.626516087732977,Obese,Male,43,obese,6
105.33182234201433,1.9618429598315241,27.367247339117846,25.38069680694142,Obese,Male,38,over weight,5
65.99410021712514,1.5613214887090379,27.072006018866976,39.736407222640366,Obese,Female,55,over weight,5
103.06459742170057,1.8566583545951274,29.89823278043704,29.567879336524452,Obese,Male,43,over weight,5
80.53165980912534,1.6489831790595264,29.616531764852468,39.10983811782296,Obese,Female,39,over weight,5
50.98780553162981,1.6571459858253883,18.56713018072566,28.61055621687079,Acceptable,Female,51,normal,4
101.70824910102387,1.7569886992047354,32.947179478550964,45.176615374261154,Obese,Female,48,obese,6
80.1396545808585,1.7697689828393348,25.586701790419745,39.564042148503695,Obese,Female,62,severe obese,7
50.06312426859489,1.5741909042600806,20.202408644635778,29.192890373562932,Acceptable,Female,45,normal,4
105.17166455395625,1.7793731683618221,33.21732630073575,45.040791560882894,Obese,Female,46,severe obese,7
66.08837875472398,1.8602402255753852,19.097962471339347,20.977554965607215,Acceptable,Male,62,normal,4
64.02709599415226,1.7590108136495128,20.69315857403988,15.991790288847856,Fitness,Male,32,normal,4
101.7851981007079,1.725809410964455,34.174247502594255,45.039097003113106,Obese,Female,41,severe obese,7
77.82072380278807,1.6566470617809448,28.35536726096527,39.436440713158326,Obese,Female,47,severe obese,7
97.09002402663272,1.942523821234509,25.73012535222062,19.506150422664742,Acceptable,Male,21,over weight,5
79.5688330645513,1.7799693106895735,25.11411970002316,28.42694364002779,Obese,Male,63,over weight,5
63.56605832744205,1.9055946115336677,17.505086047078596,16.536103256494318,Fitness,Male,51,mild thinness,3
68.41601748792277,1.723797699139745,23.024234337846146,18.789081205415375,Acceptable,Male,32,normal,4
51.941267446700664,1.586465730384687,20.637218026364835,32.4746616316378,Obese,Female,57,normal,4
85.04271995899529,1.6281432431003584,32.08129712474824,40.68755654969789,Obese,Female,33,obese,6
97.57265818943691,1.688148813506047,34.23786545937298,46.49543855124758,Obese,Female,47,severe obese,7
69.16050887116398,1.8275360457089203,20.70743357412357,18.99892028894828,Acceptable,Male,45,normal,4
85.6424186981972,1.7667331828468782,27.43765506103751,32.58518607324501,Obese,Female,22,over weight,5
106.14527247770525,1.8220033939962244,31.974391847820367,40.559270217384444,Obese,Female,33,severe obese,7
101.71737159551498,1.780734866278212,32.07721130922205,42.75265357106647,Obese,Female,42,obese,6
94.97363472105927,1.6947159921769552,33.06809706559209,45.09171647871051,Obese,Female,47,obese,6
107.09261388383176,1.8082909371385762,32.75087499860214,46.32104999832257,Obese,Female,54,obese,6
50.02292503583746,1.5396758135924207,21.10136296395617,29.351635556747404,Acceptable,Female,41,normal,4
93.8417387611048,1.6762090257310827,33.39947931725718,42.49937518070862,Obese,Female,34,severe obese,7
103.12678886426542,1.8207967785155195,31.106313334973073,39.287576001967686,Obese,Female,32,obese,6
68.31626824989034,1.752433918609847,22.24543150198848,15.324517802386179,Fitness,Male,21,normal,4
52.17667341609201,1.9081578028025301,14.330053491039173,14.796064189247009,Fitness,Male,60,sever thinness,1
103.3386423599263,1.8164589422294495,31.31926632383181,46.21311958859817,Obese,Female,61,severe obese,7
63.17257447728348,1.510902328914987,27.672971438400438,35.39756572608053,Obese,Female,33,over weight,5
70.93002241911603,1.585502553970578,28.21604928505911,35.129259142070936,Obese,Female,29,over weight,5
54.859640530424386,1.7080077754600802,18.804997096695057,19.47599651603407,Acceptable,Male,57,normal,4
70.92125240000601,1.4541854094926001,33.53797452475485,48.41556942970582,Obese,Female,59,obese,6
95.63933806076187,1.7091667822936984,32.739170692344764,37.34700483081372,Obese,Male,62,obese,6
54.762419615382974,1.4240222324924254,27.005305160128277,32.75636619215393,Obese,Female,25,over weight,5
54.60704348776852,1.7342781951377655,18.155622168246687,23.976746601896025,Fitness,Female,33,mild thinness,3
108.43021793817614,1.9504938260253182,28.50107039147481,25.13128446976977,Obese,Male,31,over weight,5
74.77103168001166,1.7484428831273218,24.458536874807198,21.430244249768638,Acceptable,Male,36,normal,4
104.22432385781264,1.7735722837455254,33.133804070469786,37.13056488456374,Obese,Male,59,severe obese,7
55.23746265495102,1.9575453505167577,14.414847647480189,7.537817176976226,Athletes,Male,28,sever thinness,1
58.437191963351964,1.761865618836564,18.825381124598582,30.300457349518304,Acceptable,Female,57,normal,4
108.94910131377799,1.765553678115547,34.951176589989444,31.721411907987335,Obese,Male,26,severe obese,7
73.97470951501087,1.8580097579782477,21.428278757821193,17.103934509385436,Acceptable,Male,33,normal,4
94.39252982183822,1.7634316665635974,30.35430930490871,36.775171165890455,Obese,Female,25,obese,6
53.41622900154272,1.408638742261498,26.919932560675875,35.41391907281105,Obese,Female,37,over weight,5
55.858104099434215,1.7776311869166121,17.67676828929536,11.452121947154435,Athletes,Male,28,mild thinness,3
106.0432922554384,1.7839389968839265,33.32139723469154,45.39567668162985,Obese,Female,47,severe obese,7
109.35461906370287,1.8166412511644445,33.135901361669276,43.79308163400313,Obese,Female,41,severe obese,7
53.93945694110531,1.5589028760387023,22.195679910774874,28.13481589292985,Acceptable,Female,30,normal,4
82.63763786962804,1.7796799670282735,26.091201033999653,34.419441240799586,Obese,Female,37,over weight,5
91.78897687413063,1.674538076545172,32.734105260101394,39.17092631212167,Obese,Female,23,obese,6
88.70158933217729,1.6084684151035227,34.28517156115581,45.63220587338698,Obese,Female,43,severe obese,7
105.41537414991961,1.786256853981236,33.03818175810479,48.04581810972575,Obese,Female,60,severe obese,7
81.88524285436104,1.7890088373201325,25.58472007065991,27.151664084791893,Obese,Male,55,over weight,5
52.57124789847705,1.417772189445527,26.15383502086996,31.04460202504395,Obese,Female,22,over weight,5
88.37678940519535,1.7573696265169119,28.616201699059626,37.219442038871556,Obese,Female,36,over weight,5
77.2257367204027,1.7612940691891597,24.89420804460478,36.433049653525735,Obese,Female,52,normal,4
79.08387901362431,1.8286791730083654,23.649007860278132,37.92880943233376,Obese,Female,65,severe obese,7
81.05060069002647,1.857072258999719,23.501665075291278,18.671998090349536,Acceptable,Male,29,normal,4
69.96527065072695,1.4255169976547615,34.43005513741891,46.0360661649027,Obese,Female,44,obese,6
54.76022899804552,1.429770942554366,26.787508535604626,31.575010242725547,Obese,Female,21,over weight,5
74.84634724760136,1.8666629398828436,21.480223691899646,22.916268430279576,Acceptable,Male,58,normal,4
96.13886892195893,1.9584569760286739,25.065186350100472,24.918223620120568,Obese,Male,48,over weight,5
90.77630227473045,1.8777569583609233,25.745049310634695,19.29405917276163,Acceptable,Male,20,over weight,5
82.98723189897619,1.935712772505334,22.14774156497679,19.577289877972152,Acceptable,Male,40,normal,4
70.5574601620636,1.5312765619041036,30.090934054826533,39.44912086579184,Obese,Female,38,obese,6
78.47971478868129,1.7578751974538598,25.396936842298764,20.256324210758518,Acceptable,Male,26,over weight,5
74.72299622020566,1.8221010640565787,22.50657210986535,17.24788653183842,Acceptable,Male,28,normal,4
102.57811267503229,1.7503644129120322,33.48094860863353,35.70713833036024,Obese,Male,51,obese,6
85.42945665844492,1.7063481486912746,29.340827155283364,35.55899258634004,Obese,Female,25,severe obese,7
72.29292073457113,1.5686897316774207,29.377961929041355,35.143554314849624,Obese,Female,23,over weight,5
98.16134282202354,1.959310060039622,25.57020171639123,20.924242059669478,Acceptable,Male,28,over weight,5
86.27035446587223,1.9225239479288008,23.34092514726888,22.159110176722653,Acceptable,Male,45,normal,4
104.48654499548559,1.8003297261417743,32.23712209008892,37.4245465081067,Obese,Female,18,severe obese,7
87.08491921049874,1.9411685071180989,23.110879841537,18.4330558098444,Acceptable,Male,30,normal,4
103.53671860862161,1.765623533950979,33.21224087116967,43.65468904540361,Obese,Female,40,severe obese,7
102.93414221274729,1.8061698174715082,31.553118505155016,32.24374220618601,Obese,Male,46,obese,6
63.01145265979103,1.9429258002885468,16.69194946503248,17.170339358038976,Acceptable,Male,58,moderate thinness,2
94.59626400637964,1.805424837329362,29.02118616523702,28.74542339828442,Obese,Male,44,over weight,5
80.90946061570196,1.9728132981154272,20.788700024922434,17.48644002990692,Acceptable,Male,38,normal,4
95.591542675472,1.733826276642211,31.798622673348692,43.338347208018426,Obese,Female,46,severe obese,7
97.36475229082973,1.755780985664602,31.583559966955427,38.25027196034651,Obese,Female,25,severe obese,7
85.57222488798863,1.8924685105959327,23.89326501302247,26.731918015626963,Obese,Male,62,normal,4
106.98952298590153,1.9408632471309952,28.402160605841953,28.00259272701034,Obese,Male,44,over weight,5
78.11351084159334,1.6119953375607046,30.0606657820605,45.622798938472606,Obese,Female,65,severe obese,7
67.39809483078169,1.8197781093067236,20.352171209272264,15.12260545112672,Fitness,Male,30,normal,4
72.11252298019191,1.8347658342767321,21.42147648873795,16.175771786485544,Fitness,Male,29,normal,4
70.60398852441206,1.8033184770834012,21.711227123240686,28.933472547888826,Acceptable,Female,36,normal,4
94.8836114408432,1.8965045168150119,26.38052557075473,27.416630684905673,Obese,Male,52,over weight,5
96.98560702152324,1.7554346691133258,31.47298580363486,37.19758296436183,Obese,Female,21,severe obese,7
107.4716476435697,1.827051677434313,32.195282806622465,43.58433936794696,Obese,Female,45,severe obese,7
81.36507298716441,1.7025373357680638,28.070149732433045,29.67417967891966,Obese,Male,53,over weight,5
108.03708784071705,1.7920511358444984,33.6412460303585,40.719495236430205,Obese,Female,25,severe obese,7
73.07043013563496,1.7014696183263627,25.24022758438737,37.768273101264846,Obese,Female,56,over weight,5
102.13470795997736,1.7143651334981624,34.750951508617675,39.53114181034121,Obese,Male,61,obese,6
109.93117964424744,1.773923319733471,34.93423218932166,32.39107862718599,Obese,Male,29,severe obese,7
91.40514964541228,1.7378152892248253,30.26658600457222,34.839903205486664,Obese,Male,64,obese,6
102.52499257564403,1.730041760098688,34.25441648477227,44.67529978172672,Obese,Female,39,severe obese,7
69.49430490963744,1.7306629263895617,23.201936531135882,29.34232383736306,Acceptable,Female,30,normal,4
52.747446218867196,1.815763220366598,15.998637869135601,18.39836544296272,Athletes,Female,20,sever thinness,1
55.32691276977299,1.643427719575537,20.48496477622226,27.691957731466715,Acceptable,Female,37,normal,4
99.72939529070221,1.7279565936845451,33.400850695697514,44.80102083483701,Obese,Female,44,obese,6
105.14677139779724,1.7909111164289557,32.78293839129262,38.30952606955114,Obese,Female,19,obese,6
65.26237253488478,1.4097239960730543,32.839359150404476,38.37723098048537,Obese,Female,19,obese,6
89.25086177189893,1.7246858527372855,30.004916069909957,36.585899283891955,Obese,Female,26,severe obese,7
89.99349383750538,1.6452682273813524,33.24586913540786,43.005042962489426,Obese,Female,37,obese,6
83.21281799419197,1.96499098023678,21.5510833810821,17.02130005729852,Acceptable,Male,32,normal,4
77.4644944025107,1.946077177958645,20.454203451114417,23.0650441413373,Acceptable,Male,64,normal,4
83.4583721677837,1.863402675560848,24.035683697872933,21.61282043744752,Acceptable,Male,39,normal,4
89.05641787648949,1.7815795763532656,28.05787471690828,27.589449660289933,Obese,Male,44,over weight,5
58.21513998125974,1.9641061801705488,15.090583117152127,14.098699740582553,Fitness,Male,53,sever thinness,1
96.99696151161032,1.872109036006162,27.67552390979937,23.680628691759242,Acceptable,Male,29,over weight,5
99.03359588598556,1.72467904224195,33.294000098990615,49.27280011878874,Obese,Female,64,severe obese,7
91.62807204063483,1.8802262782476624,25.918407416124438,20.42208889934933,Acceptable,Male,24,over weight,5
79.65524436271554,1.76613587176259,25.53678095175248,22.034137142102974,Acceptable,Male,33,over weight,5
59.767078735857794,1.8282146055415514,17.88165373219965,20.42798447863958,Fitness,Female,19,mild thinness,3
56.132900538017125,1.464341376163092,26.17778015856119,32.22333619027343,Obese,Female,27,over weight,5
84.66677752349901,1.7229732492776577,28.520422915303854,39.63450749836463,Obese,Female,47,over weight,5
98.33985097818095,1.7610719823259116,31.708473170256163,38.860167804307395,Obese,Female,27,obese,6
79.92220934222244,1.7746268870407969,25.377764714322375,19.313317657186847,Acceptable,Male,22,over weight,5
102.85007732014589,1.8289517692702835,30.746813711705112,45.98617645404614,Obese,Female,63,obese,6
107.4035171998039,1.804132852704465,32.99753314433142,47.7670397731977,Obese,Female,59,severe obese,7
63.43591920775708,1.69451435606619,22.092493311617773,33.530991973941326,Obese,Female,54,normal,4
96.98467550044901,1.6896926348475576,33.96938583722203,41.803263004666434,Obese,Female,28,severe obese,7
59.386559332278786,1.7115848542862684,20.271752480425686,22.386102976510823,Acceptable,Male,62,normal,4
78.94602460321676,1.9729375850506063,20.28166350206894,15.497996202482728,Fitness,Male,32,normal,4
79.81512885339251,1.6344718282997333,29.876542729088143,39.65185127490577,Obese,Female,40,severe obese,7
70.17285871350182,1.4728668691980515,32.34760883985471,41.23713060782565,Obese,Female,34,obese,6
52.08417959161545,1.7092452919951315,17.82777084267432,15.773325011209185,Fitness,Male,46,mild thinness,3
73.24682064465205,1.8645371266853583,21.06913507901619,18.28296209481943,Acceptable,Male,40,normal,4
68.30589152768874,1.632059399527825,25.644027977354025,33.422833572824835,Obese,Female,35,over weight,5
89.18996580689358,1.7925632649264591,27.756647695147702,25.847977234177247,Obese,Male,38,over weight,5
70.28805129621313,1.4893032064414395,31.68949028771554,38.14738834525865,Obese,Female,24,obese,6
52.47566364592183,1.850353032848857,15.326703189442265,7.712043827330717,Athletes,Male,24,sever thinness,1
94.9378554324336,1.792677415737639,29.54167545327969,36.490010543935625,Obese,Female,28,severe obese,7
88.574928595408,1.7125582077636856,30.2009168617219,40.50110023406628,Obese,Female,42,obese,6
74.14696275257708,1.4573179106827825,34.912806463799946,48.685367756559934,Obese,Female,53,obese,6
87.53532043054304,1.7790939669642645,27.655757086617868,31.936908503941442,Obese,Male,65,over weight,5
73.94610333760676,1.933437702160405,19.78130445022225,17.8875653402667,Acceptable,Male,45,normal,4
105.21214179364057,1.9731635262078184,27.02338220149498,29.798058641793975,Obese,Male,59,over weight,5
76.23928988205986,1.7061338582798882,26.191033689552178,32.009240427462615,Obese,Female,26,over weight,5
63.041259379997065,1.7819393930939227,19.853588806785023,28.084306568142033,Acceptable,Female,42,normal,4
91.57741468947478,1.7958968677988767,28.393935591065695,33.042722709278834,Obese,Female,19,severe obese,7
87.2537366546534,1.6280971611537591,32.91723869233725,46.7506864308047,Obese,Female,55,severe obese,7
69.59264160073646,1.7714898924594313,22.17614049164395,28.11136858997274,Acceptable,Female,30,normal,4
62.13365158524523,1.8690875006341527,17.785562759338323,10.892675311205988,Athletes,Male,25,mild thinness,3
60.956828993826136,1.66278702260974,22.046980297538855,34.39637635704663,Obese,Female,58,normal,4
60.36903301912021,1.7476784367600022,19.764742642888482,27.74769117146618,Acceptable,Female,41,normal,4
84.8716708870366,1.8982830526874133,23.552706018275014,21.26324722193002,Acceptable,Male,40,normal,4
63.88430174053539,1.655953774280144,23.2968784398249,37.04625412778988,Obese,Female,63,normal,4
100.51362259980851,1.8041492560840338,30.880192463305658,46.37623095596679,Obese,Female,64,severe obese,7
93.0662767752853,1.956359370669296,24.316164347580358,24.93939721709643,Obese,Male,52,normal,4
55.25548294784831,1.5220491322299399,23.851628449110088,33.8019541389321,Obese,Female,46,normal,4
75.90867396598026,1.51641300110303,33.01082713979981,39.73299256775977,Obese,Female,24,obese,6
100.54766963607199,1.748691289639745,32.88105290809206,46.24726348971047,Obese,Female,53,obese,6
97.85906414736958,1.9346460264674967,26.14556472810756,23.45467767372907,Acceptable,Male,36,over weight,5
89.17676717546541,1.8270693065185744,26.714169711225118,39.537003653470144,Obese,Female,56,severe obese,7
77.1073218369751,1.6911363589858877,26.961147064409488,34.313376477291385,Obese,Female,32,severe obese,7
92.54073883026867,1.9697381564245995,23.851514838491173,23.231817806189408,Acceptable,Male,47,normal,4
99.85021668631481,1.8120245757354851,30.410309809384227,37.07237177126107,Obese,Female,26,obese,6
87.80725761014611,1.6905956621547322,30.722101023616975,36.29652122834037,Obese,Female,21,obese,6
106.02986437064041,1.7635240781930381,34.09301570568811,50.23161884682573,Obese,Female,64,severe obese,7
74.20426323442356,1.8652581119777687,21.328041767729882,22.27365012127586,Acceptable,Male,56,normal,4
50.993867275463636,1.4514888884604844,24.20418803554394,28.245025642652728,Acceptable,Female,20,normal,4
57.234817961738955,1.854470422317378,16.642573509648187,13.891088211577827,Fitness,Male,44,moderate thinness,2
83.08561795760829,1.7270298640518695,27.856474999990265,27.34776999998832,Obese,Male,44,over weight,5
107.35773714042557,1.8059637290511334,32.91662513111363,46.51995015733636,Obese,Female,54,obese,6
68.47422736007539,1.4339764027980626,33.29991546815091,49.27989856178109,Obese,Female,64,obese,6
85.90357236722224,1.8861880813623237,24.145779602002115,19.904935522402535,Acceptable,Male,31,normal,4
92.87354823711829,1.8258612742218407,27.858420093603673,42.29010411232441,Obese,Female,62,severe obese,7
79.99487786550753,1.7415597519841441,26.37457200027982,28.329486400335785,Obese,Male,56,over weight,5
68.45183764157143,1.7935732190175973,21.278788133366344,20.834545760039614,Acceptable,Male,50,normal,4
58.19257661431221,1.5732918820319,23.509802649325138,37.76176317919017,Obese,Female,65,normal,4
100.74308051491633,1.7401627516182048,33.26867388938907,39.352408667266886,Obese,Female,21,severe obese,7
52.26088458420145,1.8167158279305606,15.834441743528622,17.741330092234342,Athletes,Female,18,sever thinness,1
55.199242196701896,1.4538697286184823,26.114524793090276,30.767429751708328,Acceptable,Female,21,over weight,5
75.09628430091968,1.833462327401625,22.339552405325925,24.867462886391113,Obese,Male,62,normal,4
91.5174588650635,1.9565206642646384,23.907550090488034,23.75906010858564,Acceptable,Male,49,normal,4
86.78573658791358,1.7996740102564202,26.79542588358905,26.53451106030686,Obese,Male,46,over weight,5
69.99419673596776,1.94004199499904,18.596866436035913,12.326239723243098,Athletes,Male,27,normal,4
50.6076510185135,1.9236560270955287,13.676070932894728,12.401285119473673,Athletes,Male,53,sever thinness,1
101.36812057936518,1.7297895227273086,33.87777427039388,37.10332912447265,Obese,Male,55,obese,6
75.42959706951021,1.8947701705082898,21.010128559808734,16.83215427177048,Fitness,Male,34,normal,4
62.06934807331795,1.8134590838202964,18.87390050979259,21.398680611751107,Acceptable,Male,65,normal,4
65.92369738613368,1.5405135876218377,27.77860873256417,42.194330479077,Obese,Female,62,over weight,5
71.16869296091102,1.7080450462131163,24.39441173354198,18.593294080250377,Acceptable,Male,24,normal,4
71.47804785286964,1.4462967383864094,34.171014231603166,44.8052170779238,Obese,Female,40,obese,6
78.114079306955,1.7103811333358687,26.701983527664133,28.492380233196958,Obese,Male,55,over weight,5
78.98921520180697,1.9096008858702826,21.661203576757966,24.053444292109557,Obese,Male,62,normal,4
76.88053419471557,1.8969405534789296,21.365297772175065,21.628357326610075,Acceptable,Male,53,normal,4
92.78893773703382,1.8001239928620976,28.63461590742763,39.08153908891315,Obese,Female,44,severe obese,7
56.59053089412633,1.52054222650327,24.47635804991623,30.411629659899475,Acceptable,Female,28,normal,4
101.27920723529081,1.7488919084962407,33.112681848917845,32.27521821870141,Obese,Male,38,obese,6
71.94722762737867,1.7352833018813583,23.89314332825358,25.351771993904297,Obese,Male,56,normal,4
62.88473595716388,1.8922738075049528,17.562133968805043,18.214560762566055,Acceptable,Male,58,mild thinness,3
83.26861308477746,1.774110394125987,26.45574832583466,29.346897991001587,Obese,Male,60,over weight,5
56.27470219862546,1.8964143987885111,15.647563304304342,14.07707596516521,Fitness,Male,50,sever thinness,1
103.70837954572917,1.823911841165859,31.174978504010767,32.249974204812915,Obese,Male,48,obese,6
107.26768058513139,1.7883800115727633,33.53893561007331,38.76672273208797,Obese,Male,64,obese,6
76.97915869363594,1.8703013392047647,22.00645006614003,16.877740079368035,Fitness,Male,29,normal,4
75.29622643852586,1.7507561200903934,24.565290550245635,37.41834866029476,Obese,Female,58,normal,4
64.82010443109677,1.7961522589476409,20.092011993941274,29.98041439272953,Acceptable,Female,49,normal,4
107.93045877819824,1.7855681384143094,33.85253279710972,43.96303935653166,Obese,Female,38,severe obese,7
103.05461891886497,1.8244428905877617,30.960425075185444,46.472510090222535,Obese,Female,64,severe obese,7
86.74342403246875,1.6717960581344964,31.036301870504083,46.103562244604895,Obese,Female,62,severe obese,7
64.28083459914528,1.8382629518059463,19.022440648619686,12.606928778343622,Athletes,Male,26,normal,4
87.10796543113388,1.9437498335603705,23.055637316945088,23.656764780334104,Acceptable,Male,53,normal,4
76.95895044474119,1.7919692020129836,23.966137883388033,28.41936546006564,Acceptable,Female,22,normal,4
89.13565752263955,1.7608910324478426,28.7466015221388,33.23592182656656,Obese,Female,18,over weight,5
54.34614906447726,1.5711616366049557,22.015423442166988,35.73850813060039,Obese,Female,64,normal,4
69.32088559458597,1.5589231748523014,28.524279002857746,40.559134803429295,Obese,Female,51,severe obese,7
64.78258938067036,1.9114239774773107,17.731449669640533,14.277739603568637,Fitness,Male,40,mild thinness,3
107.40207146192411,1.7688034957952672,34.32839366564322,43.61407239877186,Obese,Female,34,severe obese,7
95.75484353408004,1.8606631512294691,27.658284346400396,24.349941215680477,Obese,Male,32,over weight,5
86.80379832733924,1.9680659837081156,22.41090627150105,18.053087525801264,Acceptable,Male,32,normal,4
73.441067735803,1.5479632578173872,30.649097170315684,35.51891660437882,Obese,Female,18,obese,6
86.68998092316068,1.7252530674397057,29.124822744800976,23.119787293761167,Acceptable,Male,19,over weight,5
54.73667363935134,1.5957487968582824,21.49558903337338,34.65470684004806,Obese,Female,62,normal,4
76.62341848588616,1.7194528758446617,25.916775579710215,21.570130695652256,Acceptable,Male,29,over weight,5
95.24155352719718,1.7007454524042085,32.92667173819923,40.09200608583908,Obese,Female,26,obese,6
57.159527461912184,1.613260081485166,21.96240289510279,34.06488347412335,Obese,Female,57,normal,4
63.489791641364064,1.936172772908684,16.936188726255946,12.403426471507135,Athletes,Male,36,moderate thinness,2
66.60766430677069,1.9159906856768856,18.14418301333401,19.143019616000817,Acceptable,Male,59,mild thinness,3
58.87954182773174,1.6138731085304767,22.606100374237247,29.5473204490847,Acceptable,Female,34,normal,4
59.59573028359673,1.4945506566857552,26.680494005366374,31.906592806439647,Obese,Female,23,over weight,5
